Time,Month,Plot,Diversity,Disturbance,Treatment,Depth,cor_ofi,clad_rup,ulv_com,osm_hyb,osm_pin,cha_lin,rho_sp,pol_elo,cer_nod,ulv_lac,bon_ham,dum_cor,gas_ova,hal_sil,chy_ver,cal_sp,cod_fra,cho_cri,gel_cri,dic_dic,fuc_juv,fuc_ser,rhi_rip,him_elo,pol_fuc,lom_art,ect_sp,por_sp,cla_spo,cal_jub,gel_pul,ela_fuc,ahn_pli,cyst_tam,sar_mut,fuc_spir,ala_esc,lea_dif,lam_juv,mes_lic,hil_sp,eud_vir,ulv_int,scy_lom,cla_pel,cer_ech,hal_flo,ulo_sp,der_mar,apo_rus,bry_sp,plo_car,pol_rot,pte_par,fur_lum,plu_plu,lit_sp
4.0,August ,40,-PGL,No,-PGL,2.5,96.875,34.375,7.8125,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,17.1875,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625
4.0,August ,41,CONTROL ,Yes,CONTROL Dist,5.0,67.1875,25.0,9.375,0.0,1.0,0.0,0.0,7.8125,31.25,0.0,1.5625,0.0,1.5625,0.0,1.5625,0.0,9.375,0.0,1.0,1.5625,0.0,0.0,32.8125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
4.0,August ,42,CONTROL ,Yes,CONTROL Dist,4.0,87.5,4.6875,0.0,0.0,0.0,0.0,0.0,12.5,26.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,August ,43,CONTROL ,No,CONTROL ,5.5,65.625,7.8125,0.0,0.0,1.5625,0.0,0.0,6.25,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.5625,0.0,14.0625,0.0,4.6875,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
4.0,August ,44,CONTROL ,No,CONTROL ,4.0,98.4375,10.9375,4.6875,0.0,0.0,0.0,0.0,23.4375,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
4.0,August ,45,CONTROL ,Yes,CONTROL Dist,3.0,93.75,23.4375,0.0,0.0,1.5625,0.0,0.0,15.625,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3125,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
4.0,August ,46,CONTROL ,No,CONTROL ,6.5,84.375,45.3125,15.625,0.0,0.0,0.0,0.0,4.6875,10.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,17.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375
4.0,August ,47,CONTROL ,No,CONTROL ,4.0,93.75,31.25,6.25,0.0,0.0,0.0,0.0,20.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
4.0,August ,48,CONTROL ,Yes,CONTROL Dist,6.0,79.6875,57.8125,21.875,0.0,0.0,0.0,0.0,57.8125,15.625,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
5.0,September ,1,-L,Yes,-L Dist,7.0,67.1875,4.6875,48.4375,0.0,0.0,0.0,0.0,9.375,23.4375,1.5625,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.875
5.0,September ,2,-L,No,-L,6.0,59.375,1.5625,4.6875,0.0,1.0,0.0,1.5625,0.0,54.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125
5.0,September ,3,-G,No,-G,5.0,53.125,54.6875,48.4375,0.0,0.0,0.0,0.0,3.125,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375
5.0,September ,4,-P,No,-P,4.0,81.25,3.125,35.9375,0.0,1.0,0.0,0.0,0.0,12.5,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875
5.0,September ,5,+PGL,Yes,+PGL Dist,5.0,62.5,0.0,60.9375,1.0,0.0,0.0,0.0,1.0,7.8125,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25
5.0,September ,6,-L,Yes,-L Dist,3.5,42.1875,3.125,9.375,0.0,0.0,0.0,0.0,9.375,23.4375,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,12.5,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9375
5.0,September ,7,-PGL,No,-PGL,9.0,76.5625,1.5625,1.5625,0.0,0.0,0.0,1.5625,0.0,25.0,1.5625,0.0,0.0,0.0,23.4375,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,September ,8,+PGL,Yes,+PGL Dist,4.0,78.125,1.0,0.0,0.0,0.0,0.0,3.125,0.0,53.125,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125
5.0,September ,9,-G,No,-G,4.5,85.9375,4.6875,0.0,0.0,1.0,0.0,6.25,0.0,7.8125,6.25,0.0,0.0,1.5625,0.0,1.5625,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
5.0,September ,10,+PGL,No,+PGL,8.5,75.0,3.125,0.0,0.0,0.0,0.0,1.5625,7.8125,31.25,1.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8125
5.0,September ,11,-PGL,Yes,-PGL Dist,7.0,71.875,25.0,37.5,0.0,0.0,0.0,0.0,1.5625,59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625
5.0,September ,12,-L,No,-L,5.0,90.625,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,46.875,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625
5.0,September ,13,-P,Yes,-P Dist,3.0,23.4375,2.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,18.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125
5.0,September ,14,+PGL,No,+PGL,3.5,81.25,4.6875,0.0,0.0,1.5625,0.0,1.5625,0.0,1.0,1.0,1.5625,0.0,1.5625,0.0,0.0,0.0,0.0,1.5625,0.0,1.5625,0.0,29.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875
5.0,September ,15,-PGL,Yes,-PGL Dist,4.0,89.0625,6.25,0.0,0.0,3.125,0.0,1.5625,0.0,3.125,4.6875,1.5625,0.0,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,1.0,79.6875,0.0,0.0,0.0,0.0,0.0,15.625,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
5.0,September ,16,-G,Yes,-G Dist,3.0,82.8125,51.5625,0.0,0.0,2.0,0.0,1.5625,0.0,0.0,4.6875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,10.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5625,0.0,0.0,1.0,0.0,6.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375
5.0,September ,17,-G,Yes,-G Dist,3.0,65.625,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3125
5.0,September ,18,-P,No,-P,8.5,70.3125,43.75,34.375,0.0,0.0,0.0,0.0,0.0,12.5,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375
5.0,September ,19,-PGL,No,-PGL,5.0,78.125,65.625,21.875,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
5.0,September ,20,-P,Yes,-P Dist,4.0,62.5,29.6875,0.0,1.0,0.0,0.0,0.0,21.875,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,1.5625,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.5625,14.0625,14.0625,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
5.0,September ,21,-PGL,Yes,-PGL Dist,4.0,87.5,9.375,23.4375,0.0,1.0,0.0,0.0,3.125,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,2.5625,0.0,0.0,0.0,0.0,2.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
5.0,September ,22,+PGL,No,+PGL,4.0,81.25,15.625,23.4375,0.0,0.0,0.0,1.5625,1.5625,17.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625
5.0,September ,23,-G,Yes,-G Dist,3.5,76.5625,0.0,0.0,0.0,0.0,0.0,1.5625,12.5,20.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
5.0,September ,24,-L,Yes,-L Dist,3.5,60.9375,9.375,12.5,0.0,15.625,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375,1.5625,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
5.0,September ,25,-G,Yes,-G Dist,4.5,89.0625,3.125,0.0,0.0,1.5625,0.0,0.0,1.5625,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,1.5625,0.0,0.0,23.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,4.6875
5.0,September ,26,-P,No,-P,4.0,82.8125,14.0625,0.0,0.0,4.6875,0.0,0.0,12.5,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,4.6875,1.5625,0.0,1.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9375
5.0,September ,27,-L,No,-L,6.0,76.5625,3.125,1.5625,0.0,1.0,0.0,0.0,7.8125,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5625,1.5625,1.0,0.0,4.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,18.75
5.0,September ,28,+PGL,Yes,+PGL Dist,2.5,87.5,23.4375,9.375,0.0,6.25,0.0,0.0,12.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
5.0,September ,29,-PGL,No,-PGL,2.5,67.1875,23.4375,1.5625,0.0,1.0,0.0,0.0,12.5,9.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,3.125,0.0,0.0,7.8125,7.8125,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625
5.0,September ,30,+PGL,Yes,+PGL Dist,4.5,73.4375,9.375,1.5625,0.0,15.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.5625,0.0,0.0,0.0,17.1875,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
5.0,September ,31,-P,No,-P,4.0,67.1875,48.4375,10.9375,0.0,1.5625,0.0,1.5625,0.0,3.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5625,1.5625,3.125,0.0,0.0,1.5625,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
5.0,September ,32,-P,Yes,-P Dist,5.0,75.0,14.0625,37.5,0.0,1.0,0.0,0.0,20.3125,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.125,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
5.0,September ,33,-L,Yes,-L Dist,5.5,64.0625,1.5625,56.25,0.0,0.0,0.0,0.0,6.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,3.125,0.0,0.0,1.5625,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5625
5.0,September ,34,-PGL,Yes,-PGL Dist,7.0,75.0,2.5625,10.9375,0.0,0.0,0.0,0.0,53.125,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,1.5625,23.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5625,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3125
5.0,September ,35,-G,No,-G,5.0,73.4375,0.0,23.4375,0.0,1.0,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.375
5.0,September ,36,-G,No,-G,3.0,70.3125,4.6875,0.0,0.0,1.5625,0.0,1.5625,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,29.6875
5.0,September ,37,+PGL,No,+PGL,2.5,62.5,14.0625,4.6875,0.0,10.9375,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,3.125,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
5.0,September ,38,-L,No,-L,4.0,56.25,6.25,3.125,0.0,1.0,0.0,0.0,15.625,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,4.6875,54.6875,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1875
5.0,September ,39,-P,Yes,-P Dist,8.0,90.625,1.5625,0.0,0.0,3.125,0.0,1.5625,15.625,42.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,1.5625,0.0,0.0,7.8125,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375
5.0,September ,40,-PGL,No,-PGL,2.5,89.0625,28.125,3.125,0.0,0.0,0.0,0.0,1.5625,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0
5.0,September ,41,CONTROL ,Yes,CONTROL Dist,5.0,67.1875,28.125,6.25,0.0,0.0,0.0,0.0,9.375,14.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,3.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,54.6875
5.0,September ,42,CONTROL ,Yes,CONTROL Dist,4.0,98.4375,3.125,1.5625,0.0,2.0,0.0,0.0,4.6875,4.6875,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,3.125
5.0,September ,43,CONTROL ,No,CONTROL ,5.5,76.5625,7.8125,1.5625,0.0,4.6875,0.0,0.0,3.125,6.25,0.0,0.0,0.0,3.125,0.0,0.0,0.0,7.8125,0.0,0.0,1.5625,0.0,1.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,21.875
